hourly_demand,hourly_average_price,datetime,date_only,ontario_avg_temp_c,cold_stress,heat_stress,temp_stress_type
19902000,27.11,2019-07-15 18:00:00,2019-07-15,21.360000000000003,0,0,none
19497000,28.18,2019-07-15 19:00:00,2019-07-15,21.360000000000003,0,0,none
19372000,26.91,2019-07-15 20:00:00,2019-07-15,21.360000000000003,0,0,none
18104000,24.07,2019-07-15 21:00:00,2019-07-15,21.360000000000003,0,0,none
16490000,22.63,2019-07-15 22:00:00,2019-07-15,21.360000000000003,0,0,none
15266000,16.89,2019-07-15 23:00:00,2019-07-15,21.360000000000003,0,0,none
14299000,14.79,2019-07-16 00:00:00,2019-07-16,23.58,0,0,none
13848000,9.26,2019-07-16 01:00:00,2019-07-16,23.58,0,0,none
13630000,13.33,2019-07-16 02:00:00,2019-07-16,23.58,0,0,none
13595000,13.36,2019-07-16 03:00:00,2019-07-16,23.58,0,0,none
13923000,2.19,2019-07-16 04:00:00,2019-07-16,23.58,0,0,none
14873000,5.19,2019-07-16 05:00:00,2019-07-16,23.58,0,0,none
16268000,19.86,2019-07-16 06:00:00,2019-07-16,23.58,0,0,none
17507000,21.89,2019-07-16 07:00:00,2019-07-16,23.58,0,0,none
18460000,24.64,2019-07-16 08:00:00,2019-07-16,23.58,0,0,none
18983000,26.05,2019-07-16 09:00:00,2019-07-16,23.58,0,0,none
19766000,28.15,2019-07-16 10:00:00,2019-07-16,23.58,0,0,none
20147000,26.85,2019-07-16 11:00:00,2019-07-16,23.58,0,0,none
20100000,22.0,2019-07-16 12:00:00,2019-07-16,23.58,0,0,none
20124000,22.16,2019-07-16 13:00:00,2019-07-16,23.58,0,0,none
20383000,24.22,2019-07-16 14:00:00,2019-07-16,23.58,0,0,none
20347000,25.56,2019-07-16 15:00:00,2019-07-16,23.58,0,0,none
20496000,24.22,2019-07-16 16:00:00,2019-07-16,23.58,0,0,none
20363000,23.11,2019-07-16 17:00:00,2019-07-16,23.58,0,0,none
20262000,22.17,2019-07-16 18:00:00,2019-07-16,23.58,0,0,none
20204000,24.38,2019-07-16 19:00:00,2019-07-16,23.58,0,0,none
20481000,30.82,2019-07-16 20:00:00,2019-07-16,23.58,0,0,none
19573000,26.68,2019-07-16 21:00:00,2019-07-16,23.58,0,0,none
17807000,23.91,2019-07-16 22:00:00,2019-07-16,23.58,0,0,none
16550000,21.63,2019-07-16 23:00:00,2019-07-16,23.58,0,0,none
15720000,23.42,2019-07-17 00:00:00,2019-07-17,22.34,0,0,none
15124000,16.91,2019-07-17 01:00:00,2019-07-17,22.34,0,0,none
14686000,13.34,2019-07-17 02:00:00,2019-07-17,22.34,0,0,none
14662000,13.34,2019-07-17 03:00:00,2019-07-17,22.34,0,0,none
15204000,15.32,2019-07-17 04:00:00,2019-07-17,22.34,0,0,none
16096000,31.44,2019-07-17 05:00:00,2019-07-17,22.34,0,0,none
17446000,24.47,2019-07-17 06:00:00,2019-07-17,22.34,0,0,none
18366000,24.75,2019-07-17 07:00:00,2019-07-17,22.34,0,0,none
18832000,24.73,2019-07-17 08:00:00,2019-07-17,22.34,0,0,none
19048000,27.06,2019-07-17 09:00:00,2019-07-17,22.34,0,0,none
19245000,28.85,2019-07-17 10:00:00,2019-07-17,22.34,0,0,none
19363000,30.23,2019-07-17 11:00:00,2019-07-17,22.34,0,0,none
19935000,35.63,2019-07-17 12:00:00,2019-07-17,22.34,0,0,none
20218000,34.81,2019-07-17 13:00:00,2019-07-17,22.34,0,0,none
20310000,29.43,2019-07-17 14:00:00,2019-07-17,22.34,0,0,none
20625000,25.07,2019-07-17 15:00:00,2019-07-17,22.34,0,0,none
20870000,35.12,2019-07-17 16:00:00,2019-07-17,22.34,0,0,none
20805000,24.2,2019-07-17 17:00:00,2019-07-17,22.34,0,0,none
20634000,29.41,2019-07-17 18:00:00,2019-07-17,22.34,0,0,none
20442000,32.66,2019-07-17 19:00:00,2019-07-17,22.34,0,0,none
20351000,32.41,2019-07-17 20:00:00,2019-07-17,22.34,0,0,none
19201000,24.66,2019-07-17 21:00:00,2019-07-17,22.34,0,0,none
17478000,24.72,2019-07-17 22:00:00,2019-07-17,22.34,0,0,none
15961000,22.17,2019-07-17 23:00:00,2019-07-17,22.34,0,0,none
15022000,15.68,2019-07-18 00:00:00,2019-07-18,22.7,0,0,none
14272000,15.05,2019-07-18 01:00:00,2019-07-18,22.7,0,0,none
13890000,16.38,2019-07-18 02:00:00,2019-07-18,22.7,0,0,none
13855000,9.26,2019-07-18 03:00:00,2019-07-18,22.7,0,0,none
14176000,6.26,2019-07-18 04:00:00,2019-07-18,22.7,0,0,none
15254000,10.84,2019-07-18 05:00:00,2019-07-18,22.7,0,0,none
16549000,20.33,2019-07-18 06:00:00,2019-07-18,22.7,0,0,none
17369000,22.59,2019-07-18 07:00:00,2019-07-18,22.7,0,0,none
17984000,25.38,2019-07-18 08:00:00,2019-07-18,22.7,0,0,none
18524000,25.8,2019-07-18 09:00:00,2019-07-18,22.7,0,0,none
19102000,28.07,2019-07-18 10:00:00,2019-07-18,22.7,0,0,none
19477000,26.41,2019-07-18 11:00:00,2019-07-18,22.7,0,0,none
19951000,31.19,2019-07-18 12:00:00,2019-07-18,22.7,0,0,none
20136000,26.21,2019-07-18 13:00:00,2019-07-18,22.7,0,0,none
20555000,25.78,2019-07-18 14:00:00,2019-07-18,22.7,0,0,none
20714000,25.43,2019-07-18 15:00:00,2019-07-18,22.7,0,0,none
20795000,27.84,2019-07-18 16:00:00,2019-07-18,22.7,0,0,none
20891000,26.17,2019-07-18 17:00:00,2019-07-18,22.7,0,0,none
20792000,25.72,2019-07-18 18:00:00,2019-07-18,22.7,0,0,none
20349000,25.81,2019-07-18 19:00:00,2019-07-18,22.7,0,0,none
20445000,25.06,2019-07-18 20:00:00,2019-07-18,22.7,0,0,none
19560000,26.17,2019-07-18 21:00:00,2019-07-18,22.7,0,0,none
17862000,16.86,2019-07-18 22:00:00,2019-07-18,22.7,0,0,none
16412000,14.63,2019-07-18 23:00:00,2019-07-18,22.7,0,0,none
15633000,14.04,2019-07-19 00:00:00,2019-07-19,25.360000000000003,0,1,heat
14967000,1.9,2019-07-19 01:00:00,2019-07-19,25.360000000000003,0,1,heat
14617000,5.93,2019-07-19 02:00:00,2019-07-19,25.360000000000003,0,1,heat
14587000,10.72,2019-07-19 03:00:00,2019-07-19,25.360000000000003,0,1,heat
15101000,0.41,2019-07-19 04:00:00,2019-07-19,25.360000000000003,0,1,heat
16131000,4.92,2019-07-19 05:00:00,2019-07-19,25.360000000000003,0,1,heat
17760000,18.68,2019-07-19 06:00:00,2019-07-19,25.360000000000003,0,1,heat
19248000,24.88,2019-07-19 07:00:00,2019-07-19,25.360000000000003,0,1,heat
20295000,25.72,2019-07-19 08:00:00,2019-07-19,25.360000000000003,0,1,heat
21036000,29.21,2019-07-19 09:00:00,2019-07-19,25.360000000000003,0,1,heat
21326000,28.41,2019-07-19 10:00:00,2019-07-19,25.360000000000003,0,1,heat
21545000,27.6,2019-07-19 11:00:00,2019-07-19,25.360000000000003,0,1,heat
21256000,23.8,2019-07-19 12:00:00,2019-07-19,25.360000000000003,0,1,heat
20618000,25.16,2019-07-19 13:00:00,2019-07-19,25.360000000000003,0,1,heat
20188000,21.94,2019-07-19 14:00:00,2019-07-19,25.360000000000003,0,1,heat
20867000,27.37,2019-07-19 15:00:00,2019-07-19,25.360000000000003,0,1,heat
21327000,30.29,2019-07-19 16:00:00,2019-07-19,25.360000000000003,0,1,heat
21309000,28.7,2019-07-19 17:00:00,2019-07-19,25.360000000000003,0,1,heat
21278000,35.33,2019-07-19 18:00:00,2019-07-19,25.360000000000003,0,1,heat
21312000,40.93,2019-07-19 19:00:00,2019-07-19,25.360000000000003,0,1,heat
21289000,57.55,2019-07-19 20:00:00,2019-07-19,25.360000000000003,0,1,heat
20362000,31.02,2019-07-19 21:00:00,2019-07-19,25.360000000000003,0,1,heat
18832000,29.57,2019-07-19 22:00:00,2019-07-19,25.360000000000003,0,1,heat
17332000,22.88,2019-07-19 23:00:00,2019-07-19,25.360000000000003,0,1,heat
16506000,21.05,2019-07-20 00:00:00,2019-07-20,25.860000000000003,0,1,heat
15853000,16.18,2019-07-20 01:00:00,2019-07-20,25.860000000000003,0,1,heat
15259000,13.3,2019-07-20 02:00:00,2019-07-20,25.860000000000003,0,1,heat
14821000,8.53,2019-07-20 03:00:00,2019-07-20,25.860000000000003,0,1,heat
14862000,7.23,2019-07-20 04:00:00,2019-07-20,25.860000000000003,0,1,heat
15124000,8.73,2019-07-20 05:00:00,2019-07-20,25.860000000000003,0,1,heat
15912000,12.83,2019-07-20 06:00:00,2019-07-20,25.860000000000003,0,1,heat
17083000,15.75,2019-07-20 07:00:00,2019-07-20,25.860000000000003,0,1,heat
18480000,25.59,2019-07-20 08:00:00,2019-07-20,25.860000000000003,0,1,heat
19406000,27.66,2019-07-20 09:00:00,2019-07-20,25.860000000000003,0,1,heat
20000000,27.38,2019-07-20 10:00:00,2019-07-20,25.860000000000003,0,1,heat
20670000,29.35,2019-07-20 11:00:00,2019-07-20,25.860000000000003,0,1,heat
20689000,30.23,2019-07-20 12:00:00,2019-07-20,25.860000000000003,0,1,heat
21037000,46.11,2019-07-20 13:00:00,2019-07-20,25.860000000000003,0,1,heat
21000000,55.37,2019-07-20 14:00:00,2019-07-20,25.860000000000003,0,1,heat
21161000,49.41,2019-07-20 15:00:00,2019-07-20,25.860000000000003,0,1,heat
21480000,60.28,2019-07-20 16:00:00,2019-07-20,25.860000000000003,0,1,heat
21645000,44.35,2019-07-20 17:00:00,2019-07-20,25.860000000000003,0,1,heat
20788000,24.86,2019-07-20 18:00:00,2019-07-20,25.860000000000003,0,1,heat
20545000,37.28,2019-07-20 19:00:00,2019-07-20,25.860000000000003,0,1,heat
20638000,32.96,2019-07-20 20:00:00,2019-07-20,25.860000000000003,0,1,heat
19223000,24.0,2019-07-20 21:00:00,2019-07-20,25.860000000000003,0,1,heat
17737000,19.23,2019-07-20 22:00:00,2019-07-20,25.860000000000003,0,1,heat
16511000,21.06,2019-07-20 23:00:00,2019-07-20,25.860000000000003,0,1,heat
15683000,20.21,2019-07-21 00:00:00,2019-07-21,22.075,0,0,none
15147000,22.75,2019-07-21 01:00:00,2019-07-21,22.075,0,0,none
14667000,21.07,2019-07-21 02:00:00,2019-07-21,22.075,0,0,none
14395000,14.32,2019-07-21 03:00:00,2019-07-21,22.075,0,0,none
14140000,13.34,2019-07-21 04:00:00,2019-07-21,22.075,0,0,none
14202000,11.05,2019-07-21 05:00:00,2019-07-21,22.075,0,0,none
15019000,17.29,2019-07-21 06:00:00,2019-07-21,22.075,0,0,none
15955000,19.42,2019-07-21 07:00:00,2019-07-21,22.075,0,0,none
16538000,22.55,2019-07-21 08:00:00,2019-07-21,22.075,0,0,none
16996000,23.45,2019-07-21 09:00:00,2019-07-21,22.075,0,0,none
17477000,24.78,2019-07-21 10:00:00,2019-07-21,22.075,0,0,none
17698000,24.68,2019-07-21 11:00:00,2019-07-21,22.075,0,0,none
18058000,26.38,2019-07-21 12:00:00,2019-07-21,22.075,0,0,none
18131000,26.99,2019-07-21 13:00:00,2019-07-21,22.075,0,0,none
18368000,66.06,2019-07-21 14:00:00,2019-07-21,22.075,0,0,none
18990000,106.65,2019-07-21 15:00:00,2019-07-21,22.075,0,0,none
19850000,180.57,2019-07-21 16:00:00,2019-07-21,22.075,0,0,none
20052000,64.26,2019-07-21 17:00:00,2019-07-21,22.075,0,0,none
20031000,29.52,2019-07-21 18:00:00,2019-07-21,22.075,0,0,none
19348000,25.64,2019-07-21 19:00:00,2019-07-21,22.075,0,0,none
18985000,24.79,2019-07-21 20:00:00,2019-07-21,22.075,0,0,none
17855000,25.45,2019-07-21 21:00:00,2019-07-21,22.075,0,0,none
16358000,30.41,2019-07-21 22:00:00,2019-07-21,22.075,0,0,none
15142000,29.24,2019-07-21 23:00:00,2019-07-21,22.075,0,0,none
14287000,47.69,2019-07-22 00:00:00,2019-07-22,19.38,0,0,none
13815000,23.03,2019-07-22 01:00:00,2019-07-22,19.38,0,0,none
13551000,21.46,2019-07-22 02:00:00,2019-07-22,19.38,0,0,none
13636000,43.3,2019-07-22 03:00:00,2019-07-22,19.38,0,0,none
13989000,34.16,2019-07-22 04:00:00,2019-07-22,19.38,0,0,none
14959000,18.82,2019-07-22 05:00:00,2019-07-22,19.38,0,0,none
16032000,20.02,2019-07-22 06:00:00,2019-07-22,19.38,0,0,none
16772000,22.57,2019-07-22 07:00:00,2019-07-22,19.38,0,0,none
17086000,23.88,2019-07-22 08:00:00,2019-07-22,19.38,0,0,none
17573000,24.1,2019-07-22 09:00:00,2019-07-22,19.38,0,0,none
17943000,24.07,2019-07-22 10:00:00,2019-07-22,19.38,0,0,none
18236000,24.88,2019-07-22 11:00:00,2019-07-22,19.38,0,0,none
18599000,25.32,2019-07-22 12:00:00,2019-07-22,19.38,0,0,none
18728000,25.55,2019-07-22 13:00:00,2019-07-22,19.38,0,0,none
18748000,25.01,2019-07-22 14:00:00,2019-07-22,19.38,0,0,none
18640000,24.2,2019-07-22 15:00:00,2019-07-22,19.38,0,0,none
18655000,20.81,2019-07-22 16:00:00,2019-07-22,19.38,0,0,none
18437000,18.48,2019-07-22 17:00:00,2019-07-22,19.38,0,0,none
18248000,18.75,2019-07-22 18:00:00,2019-07-22,19.38,0,0,none
18348000,19.07,2019-07-22 19:00:00,2019-07-22,19.38,0,0,none
18195000,24.53,2019-07-22 20:00:00,2019-07-22,19.38,0,0,none
16884000,21.74,2019-07-22 21:00:00,2019-07-22,19.38,0,0,none
15492000,19.29,2019-07-22 22:00:00,2019-07-22,19.38,0,0,none
14359000,11.62,2019-07-22 23:00:00,2019-07-22,19.38,0,0,none
13575000,11.28,2019-07-23 00:00:00,2019-07-23,19.24,0,0,none
12964000,7.76,2019-07-23 01:00:00,2019-07-23,19.24,0,0,none
12726000,2.08,2019-07-23 02:00:00,2019-07-23,19.24,0,0,none
12665000,11.16,2019-07-23 03:00:00,2019-07-23,19.24,0,0,none
12962000,1.63,2019-07-23 04:00:00,2019-07-23,19.24,0,0,none
13849000,12.77,2019-07-23 05:00:00,2019-07-23,19.24,0,0,none
14953000,9.16,2019-07-23 06:00:00,2019-07-23,19.24,0,0,none
15782000,19.13,2019-07-23 07:00:00,2019-07-23,19.24,0,0,none
16174000,20.2,2019-07-23 08:00:00,2019-07-23,19.24,0,0,none
16655000,20.55,2019-07-23 09:00:00,2019-07-23,19.24,0,0,none
17176000,22.42,2019-07-23 10:00:00,2019-07-23,19.24,0,0,none
17361000,22.26,2019-07-23 11:00:00,2019-07-23,19.24,0,0,none
17687000,22.43,2019-07-23 12:00:00,2019-07-23,19.24,0,0,none
17812000,22.43,2019-07-23 13:00:00,2019-07-23,19.24,0,0,none
18006000,22.43,2019-07-23 14:00:00,2019-07-23,19.24,0,0,none
18665000,23.68,2019-07-23 15:00:00,2019-07-23,19.24,0,0,none
19888000,23.91,2019-07-23 16:00:00,2019-07-23,19.24,0,0,none
19588000,23.27,2019-07-23 17:00:00,2019-07-23,19.24,0,0,none
18667000,22.4,2019-07-23 18:00:00,2019-07-23,19.24,0,0,none
18407000,22.42,2019-07-23 19:00:00,2019-07-23,19.24,0,0,none
18149000,22.08,2019-07-23 20:00:00,2019-07-23,19.24,0,0,none
16691000,17.7,2019-07-23 21:00:00,2019-07-23,19.24,0,0,none
15373000,12.27,2019-07-23 22:00:00,2019-07-23,19.24,0,0,none
14212000,9.28,2019-07-23 23:00:00,2019-07-23,19.24,0,0,none
13488000,13.55,2019-07-24 00:00:00,2019-07-24,19.68,0,0,none
12989000,8.01,2019-07-24 01:00:00,2019-07-24,19.68,0,0,none
12773000,0.0,2019-07-24 02:00:00,2019-07-24,19.68,0,0,none
12787000,-0.55,2019-07-24 03:00:00,2019-07-24,19.68,0,0,none
13178000,3.62,2019-07-24 04:00:00,2019-07-24,19.68,0,0,none
13984000,5.63,2019-07-24 05:00:00,2019-07-24,19.68,0,0,none
15088000,19.09,2019-07-24 06:00:00,2019-07-24,19.68,0,0,none
15747000,20.08,2019-07-24 07:00:00,2019-07-24,19.68,0,0,none
16115000,19.67,2019-07-24 08:00:00,2019-07-24,19.68,0,0,none
16521000,14.65,2019-07-24 09:00:00,2019-07-24,19.68,0,0,none
17011000,20.32,2019-07-24 10:00:00,2019-07-24,19.68,0,0,none
17323000,20.42,2019-07-24 11:00:00,2019-07-24,19.68,0,0,none
17649000,22.31,2019-07-24 12:00:00,2019-07-24,19.68,0,0,none
17809000,20.46,2019-07-24 13:00:00,2019-07-24,19.68,0,0,none
18057000,20.96,2019-07-24 14:00:00,2019-07-24,19.68,0,0,none
18717000,21.85,2019-07-24 15:00:00,2019-07-24,19.68,0,0,none
19255000,56.59,2019-07-24 16:00:00,2019-07-24,19.68,0,0,none
19394000,57.41,2019-07-24 17:00:00,2019-07-24,19.68,0,0,none
19311000,60.53,2019-07-24 18:00:00,2019-07-24,19.68,0,0,none
18747000,23.03,2019-07-24 19:00:00,2019-07-24,19.68,0,0,none
18263000,25.26,2019-07-24 20:00:00,2019-07-24,19.68,0,0,none
17104000,20.77,2019-07-24 21:00:00,2019-07-24,19.68,0,0,none
15536000,18.76,2019-07-24 22:00:00,2019-07-24,19.68,0,0,none
14155000,13.68,2019-07-24 23:00:00,2019-07-24,19.68,0,0,none
13374000,26.54,2019-07-25 00:00:00,2019-07-25,21.76,0,0,none
12973000,14.37,2019-07-25 01:00:00,2019-07-25,21.76,0,0,none
12719000,11.44,2019-07-25 02:00:00,2019-07-25,21.76,0,0,none
12684000,14.34,2019-07-25 03:00:00,2019-07-25,21.76,0,0,none
13206000,12.12,2019-07-25 04:00:00,2019-07-25,21.76,0,0,none
13831000,11.49,2019-07-25 05:00:00,2019-07-25,21.76,0,0,none
14805000,19.58,2019-07-25 06:00:00,2019-07-25,21.76,0,0,none
15746000,16.35,2019-07-25 07:00:00,2019-07-25,21.76,0,0,none
16389000,17.17,2019-07-25 08:00:00,2019-07-25,21.76,0,0,none
16997000,19.39,2019-07-25 09:00:00,2019-07-25,21.76,0,0,none
17569000,20.01,2019-07-25 10:00:00,2019-07-25,21.76,0,0,none
18164000,19.8,2019-07-25 11:00:00,2019-07-25,21.76,0,0,none
18713000,22.88,2019-07-25 12:00:00,2019-07-25,21.76,0,0,none
19192000,22.49,2019-07-25 13:00:00,2019-07-25,21.76,0,0,none
19625000,24.23,2019-07-25 14:00:00,2019-07-25,21.76,0,0,none
20274000,25.03,2019-07-25 15:00:00,2019-07-25,21.76,0,0,none
20589000,24.52,2019-07-25 16:00:00,2019-07-25,21.76,0,0,none
20613000,27.78,2019-07-25 17:00:00,2019-07-25,21.76,0,0,none
20461000,29.98,2019-07-25 18:00:00,2019-07-25,21.76,0,0,none
20033000,29.72,2019-07-25 19:00:00,2019-07-25,21.76,0,0,none
19545000,33.75,2019-07-25 20:00:00,2019-07-25,21.76,0,0,none
18386000,22.67,2019-07-25 21:00:00,2019-07-25,21.76,0,0,none
16586000,21.39,2019-07-25 22:00:00,2019-07-25,21.76,0,0,none
15325000,19.4,2019-07-25 23:00:00,2019-07-25,21.76,0,0,none
14442000,15.38,2019-07-26 00:00:00,2019-07-26,22.46,0,0,none
13785000,10.22,2019-07-26 01:00:00,2019-07-26,22.46,0,0,none
13390000,14.35,2019-07-26 02:00:00,2019-07-26,22.46,0,0,none
13475000,14.38,2019-07-26 03:00:00,2019-07-26,22.46,0,0,none
13800000,9.27,2019-07-26 04:00:00,2019-07-26,22.46,0,0,none
14518000,9.45,2019-07-26 05:00:00,2019-07-26,22.46,0,0,none
15661000,12.65,2019-07-26 06:00:00,2019-07-26,22.46,0,0,none
16617000,21.33,2019-07-26 07:00:00,2019-07-26,22.46,0,0,none
17558000,24.0,2019-07-26 08:00:00,2019-07-26,22.46,0,0,none
18385000,25.04,2019-07-26 09:00:00,2019-07-26,22.46,0,0,none
19236000,28.83,2019-07-26 10:00:00,2019-07-26,22.46,0,0,none
19827000,31.35,2019-07-26 11:00:00,2019-07-26,22.46,0,0,none
20235000,51.82,2019-07-26 12:00:00,2019-07-26,22.46,0,0,none
20571000,43.64,2019-07-26 13:00:00,2019-07-26,22.46,0,0,none
20620000,45.97,2019-07-26 14:00:00,2019-07-26,22.46,0,0,none
20787000,34.73,2019-07-26 15:00:00,2019-07-26,22.46,0,0,none
20986000,44.42,2019-07-26 16:00:00,2019-07-26,22.46,0,0,none
20821000,30.48,2019-07-26 17:00:00,2019-07-26,22.46,0,0,none
20667000,29.72,2019-07-26 18:00:00,2019-07-26,22.46,0,0,none
20097000,24.3,2019-07-26 19:00:00,2019-07-26,22.46,0,0,none
19814000,22.89,2019-07-26 20:00:00,2019-07-26,22.46,0,0,none
18514000,20.81,2019-07-26 21:00:00,2019-07-26,22.46,0,0,none
16909000,20.02,2019-07-26 22:00:00,2019-07-26,22.46,0,0,none
15548000,16.09,2019-07-26 23:00:00,2019-07-26,22.46,0,0,none
14585000,8.87,2019-07-27 00:00:00,2019-07-27,22.46,0,0,none
13872000,2.51,2019-07-27 01:00:00,2019-07-27,22.46,0,0,none
13383000,3.47,2019-07-27 02:00:00,2019-07-27,22.46,0,0,none
13075000,5.37,2019-07-27 03:00:00,2019-07-27,22.46,0,0,none
13051000,0.0,2019-07-27 04:00:00,2019-07-27,22.46,0,0,none
13113000,0.0,2019-07-27 05:00:00,2019-07-27,22.46,0,0,none
13954000,0.38,2019-07-27 06:00:00,2019-07-27,22.46,0,0,none
15288000,17.29,2019-07-27 07:00:00,2019-07-27,22.46,0,0,none
16525000,21.05,2019-07-27 08:00:00,2019-07-27,22.46,0,0,none
17685000,23.84,2019-07-27 09:00:00,2019-07-27,22.46,0,0,none
18259000,23.07,2019-07-27 10:00:00,2019-07-27,22.46,0,0,none
18274000,22.01,2019-07-27 11:00:00,2019-07-27,22.46,0,0,none
18193000,21.75,2019-07-27 12:00:00,2019-07-27,22.46,0,0,none
18583000,21.74,2019-07-27 13:00:00,2019-07-27,22.46,0,0,none
18935000,21.74,2019-07-27 14:00:00,2019-07-27,22.46,0,0,none
19179000,22.17,2019-07-27 15:00:00,2019-07-27,22.46,0,0,none
19628000,22.52,2019-07-27 16:00:00,2019-07-27,22.46,0,0,none
19698000,22.95,2019-07-27 17:00:00,2019-07-27,22.46,0,0,none
19323000,20.78,2019-07-27 18:00:00,2019-07-27,22.46,0,0,none
18641000,19.81,2019-07-27 19:00:00,2019-07-27,22.46,0,0,none
18249000,19.91,2019-07-27 20:00:00,2019-07-27,22.46,0,0,none
17398000,23.13,2019-07-27 21:00:00,2019-07-27,22.46,0,0,none
16244000,19.98,2019-07-27 22:00:00,2019-07-27,22.46,0,0,none
15185000,18.47,2019-07-27 23:00:00,2019-07-27,22.46,0,0,none
14481000,9.7,2019-07-28 00:00:00,2019-07-28,24.0,0,1,heat
13821000,12.81,2019-07-28 01:00:00,2019-07-28,24.0,0,1,heat
13473000,13.51,2019-07-28 02:00:00,2019-07-28,24.0,0,1,heat
13269000,2.68,2019-07-28 03:00:00,2019-07-28,24.0,0,1,heat
13243000,11.44,2019-07-28 04:00:00,2019-07-28,24.0,0,1,heat
13291000,14.33,2019-07-28 05:00:00,2019-07-28,24.0,0,1,heat
13978000,5.0,2019-07-28 06:00:00,2019-07-28,24.0,0,1,heat
14931000,3.59,2019-07-28 07:00:00,2019-07-28,24.0,0,1,heat
16180000,17.5,2019-07-28 08:00:00,2019-07-28,24.0,0,1,heat
17513000,22.06,2019-07-28 09:00:00,2019-07-28,24.0,0,1,heat
18443000,24.38,2019-07-28 10:00:00,2019-07-28,24.0,0,1,heat
19020000,24.06,2019-07-28 11:00:00,2019-07-28,24.0,0,1,heat
19374000,24.77,2019-07-28 12:00:00,2019-07-28,24.0,0,1,heat
19595000,24.29,2019-07-28 13:00:00,2019-07-28,24.0,0,1,heat
19732000,24.51,2019-07-28 14:00:00,2019-07-28,24.0,0,1,heat
20324000,25.97,2019-07-28 15:00:00,2019-07-28,24.0,0,1,heat
20824000,50.07,2019-07-28 16:00:00,2019-07-28,24.0,0,1,heat
21027000,51.14,2019-07-28 17:00:00,2019-07-28,24.0,0,1,heat
20576000,38.81,2019-07-28 18:00:00,2019-07-28,24.0,0,1,heat
20119000,33.54,2019-07-28 19:00:00,2019-07-28,24.0,0,1,heat
19989000,62.4,2019-07-28 20:00:00,2019-07-28,24.0,0,1,heat
18882000,24.78,2019-07-28 21:00:00,2019-07-28,24.0,0,1,heat
17397000,22.87,2019-07-28 22:00:00,2019-07-28,24.0,0,1,heat
16121000,18.17,2019-07-28 23:00:00,2019-07-28,24.0,0,1,heat
15281000,13.71,2019-07-29 00:00:00,2019-07-29,24.225,0,1,heat
14665000,9.6,2019-07-29 01:00:00,2019-07-29,24.225,0,1,heat
14297000,8.12,2019-07-29 02:00:00,2019-07-29,24.225,0,1,heat
14231000,8.22,2019-07-29 03:00:00,2019-07-29,24.225,0,1,heat
14606000,0.0,2019-07-29 04:00:00,2019-07-29,24.225,0,1,heat
15504000,2.76,2019-07-29 05:00:00,2019-07-29,24.225,0,1,heat
16954000,16.51,2019-07-29 06:00:00,2019-07-29,24.225,0,1,heat
18262000,22.18,2019-07-29 07:00:00,2019-07-29,24.225,0,1,heat
19302000,23.97,2019-07-29 08:00:00,2019-07-29,24.225,0,1,heat
20368000,24.94,2019-07-29 09:00:00,2019-07-29,24.225,0,1,heat
21020000,24.13,2019-07-29 10:00:00,2019-07-29,24.225,0,1,heat
21191000,24.13,2019-07-29 11:00:00,2019-07-29,24.225,0,1,heat
21040000,23.92,2019-07-29 12:00:00,2019-07-29,24.225,0,1,heat
20904000,23.96,2019-07-29 13:00:00,2019-07-29,24.225,0,1,heat
20920000,23.79,2019-07-29 14:00:00,2019-07-29,24.225,0,1,heat
21351000,22.76,2019-07-29 15:00:00,2019-07-29,24.225,0,1,heat
21791000,41.83,2019-07-29 16:00:00,2019-07-29,24.225,0,1,heat
21435000,29.48,2019-07-29 17:00:00,2019-07-29,24.225,0,1,heat
21072000,48.07,2019-07-29 18:00:00,2019-07-29,24.225,0,1,heat
20960000,32.97,2019-07-29 19:00:00,2019-07-29,24.225,0,1,heat
20723000,24.76,2019-07-29 20:00:00,2019-07-29,24.225,0,1,heat
19469000,28.83,2019-07-29 21:00:00,2019-07-29,24.225,0,1,heat
17823000,21.66,2019-07-29 22:00:00,2019-07-29,24.225,0,1,heat
16333000,17.18,2019-07-29 23:00:00,2019-07-29,24.225,0,1,heat
15466000,18.53,2019-07-30 00:00:00,2019-07-30,21.56,0,0,none
15056000,19.15,2019-07-30 01:00:00,2019-07-30,21.56,0,0,none
14739000,19.14,2019-07-30 02:00:00,2019-07-30,21.56,0,0,none
14703000,17.46,2019-07-30 03:00:00,2019-07-30,21.56,0,0,none
15116000,11.68,2019-07-30 04:00:00,2019-07-30,21.56,0,0,none
16006000,13.24,2019-07-30 05:00:00,2019-07-30,21.56,0,0,none
16902000,19.85,2019-07-30 06:00:00,2019-07-30,21.56,0,0,none
17645000,23.8,2019-07-30 07:00:00,2019-07-30,21.56,0,0,none
18348000,24.81,2019-07-30 08:00:00,2019-07-30,21.56,0,0,none
18914000,25.28,2019-07-30 09:00:00,2019-07-30,21.56,0,0,none
19572000,46.66,2019-07-30 10:00:00,2019-07-30,21.56,0,0,none
19855000,35.58,2019-07-30 11:00:00,2019-07-30,21.56,0,0,none
20163000,44.07,2019-07-30 12:00:00,2019-07-30,21.56,0,0,none
20499000,42.72,2019-07-30 13:00:00,2019-07-30,21.56,0,0,none
20707000,41.05,2019-07-30 14:00:00,2019-07-30,21.56,0,0,none
21090000,60.84,2019-07-30 15:00:00,2019-07-30,21.56,0,0,none
